symbol,as_of_date,price,sector,score,sales_cagr_5y,avg_roe_5y,pe_ratio,debt_equity,market_cap_cr,cfo_pat_ratio,source_updated_at,created_at,flag_inf_any_numeric,threshold_extreme_pe_sector_p995_pe_ratio,flag_extreme_pe_sector_p995,threshold_extreme_roe_sector_p995_avg_roe_5y,flag_extreme_roe_sector_p995,threshold_high_sales_cagr_sector_p995_sales_cagr_5y,flag_high_sales_cagr_sector_p995,as_of_age_days,flag_stale_as_of_date,issue_codes_hard_fail,issue_codes_warning,issue_codes_all,issue_count_hard_fail,issue_count_warning,issue_count_all,flag_has_hard_fail,flag_has_warning,flag_any_issue,row_action
BAYERCROP.NS,2026-02-16,4746.2998046875,Basic Materials,,,24.86,31.85,3.27,21343.5,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1725.8593000000008,False,59.53,False,18.36,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BBTC.NS,2026-02-16,1806.4000244140625,Consumer Defensive,40.1,7.72,-1.68,11.38,0.3,12603.6,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,134.99575,False,95.34,False,43.93,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BDL.NS,2026-02-16,1244.5,Industrials,,,14.51,78.82,0.03,45618.7,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BEL.NS,2026-02-16,434.8999938964844,Industrials,56.0,15.29,23.03,53.43,0.27,317902.29,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BERGEPAINT.NS,2026-02-16,464.45001220703125,Basic Materials,35.9,9.8,20.31,51.55,0.11,54286.23,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1725.8593000000008,False,59.53,False,18.36,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BHARATFORG.NS,2026-02-16,1754.300048828125,Consumer Cyclical,,,11.94,74.18,0.71,83871.09,1.78,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BHARTIARTL.NS,2026-02-16,2008.4000244140625,Communication Services,,,13.94,39.75,1.17,1223411.26,3.93,2026-02-16 10:22:45,2026-02-16 04:52:45,False,483.87495000000007,False,98.26,False,63.14,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BHARTIHEXA.NS,2026-02-16,1651.9000244140625,Communication Services,60.8,16.51,23.83,47.14,0.95,82595.0,2.76,2026-02-16 10:22:45,2026-02-16 04:52:45,False,483.87495000000007,False,98.26,False,63.14,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BHEL.NS,2026-02-16,255.6999969482422,Industrials,,,1.95,109.74,0.45,89051.84,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BIKAJI.NS,2026-02-16,636.0,Consumer Defensive,45.0,16.66,15.04,64.57,0.19,15937.7,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,134.99575,False,95.34,False,43.93,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BIOCON.NS,2026-02-16,382.6499938964844,Healthcare,,,5.03,78.41,0.5,61963.71,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BLS.NS,2026-02-16,271.5,Industrials,64.3,37.17,24.95,17.38,0.17,11177.41,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BLUEDART.NS,2026-02-16,5749.0,Industrials,,,28.36,53.76,0.66,13641.19,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BLUEJET.NS,2026-02-16,359.3500061035156,Healthcare,,,26.15,17.7,1.64,6233.48,0.54,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BOSCHLTD.NS,2026-02-16,35590.0,Consumer Cyclical,,,14.9,38.06,0.78,104998.02,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BPCL.NS,2026-02-16,370.3500061035156,Energy,67.7,8.28,19.6,6.44,0.56,160741.64,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,170.1304,False,241.52,False,76.96,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BRIGADE.NS,2026-02-16,745.7000122070312,Real Estate,,,9.21,24.38,0.76,18239.34,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,5211.684499999999,False,39.28,False,600.0,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CAMPUS.NS,2026-02-16,270.5,Consumer Cyclical,,,19.08,58.68,0.48,8266.3,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CANBK.NS,2026-02-16,143.60000610351562,Financial Services,66.5,12.61,14.1,6.45,0.0,130254.56,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CANFINHOME.NS,2026-02-16,886.75,Financial Services,,,16.65,12.13,6.59,11810.62,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CAPLIPOINT.NS,2026-02-16,1735.0999755859375,Healthcare,,,19.69,21.55,0.17,13211.03,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CARBORUNIV.NS,2026-02-16,815.2000122070312,Industrials,19.0,13.69,12.96,62.9,7.95,15526.67,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CASTROLIND.NS,2026-02-16,186.36000061035156,Energy,,,43.66,19.43,3.31,18433.28,1.15,2026-02-16 10:22:45,2026-02-16 04:52:45,False,170.1304,False,241.52,False,76.96,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CCL.NS,2026-02-16,1035.0,Consumer Defensive,58.4,28.55,16.51,36.79,0.78,13786.0,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,134.99575,False,95.34,False,43.93,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CEATLTD.NS,2026-02-16,3929.10009765625,Consumer Cyclical,,,8.58,28.72,0.68,15850.59,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CENTRALBK.NS,2026-02-16,36.84000015258789,Financial Services,,,7.12,6.77,0.0,33363.19,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CENTURYPLY.NS,2026-02-16,767.75,Basic Materials,,,15.61,72.16,0.66,17057.33,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1725.8593000000008,False,59.53,False,18.36,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CERA.NS,2026-02-16,5126.7001953125,Industrials,,,17.18,31.15,4.35,6609.75,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CESC.NS,2026-02-16,153.5,Utilities,42.7,10.67,12.2,13.8,1.41,20347.51,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,142.37805,False,104.36,False,38.36300000000002,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CGCL.NS,2026-02-16,175.9199981689453,Financial Services,,,8.7,18.88,2.52,16926.21,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CGPOWER.NS,2026-02-16,688.0,Industrials,,,54.35,96.36,1.52,108369.36,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHALET.NS,2026-02-16,845.7999877929688,Consumer Cyclical,,,6.38,30.6,0.73,18519.12,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHAMBLFERT.NS,2026-02-16,450.1499938964844,Basic Materials,,,18.89,9.42,1.02,18035.36,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1725.8593000000008,False,59.53,False,18.36,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHOICEIN.NS,2026-02-16,752.3499755859375,Financial Services,,,15.55,69.79,0.36,16777.62,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHOLAHLDNG.NS,2026-02-16,1710.4000244140625,Financial Services,70.1,30.8,14.65,13.57,6.35,32159.98,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
COHANCE.NS,2026-02-16,319.54998779296875,Healthcare,,,20.96,63.28,0.11,12224.93,1.17,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CONCOR.NS,2026-02-16,499.25,Industrials,18.4,2.45,10.31,29.73,7.02,38023.77,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CONCORDBIO.NS,2026-02-16,1172.199951171875,Healthcare,,,18.79,39.43,0.09,12263.11,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CRAFTSMAN.NS,2026-02-16,7779.5,Consumer Cyclical,49.2,37.03,14.39,55.3,1.09,18558.45,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CREDITACC.NS,2026-02-16,1263.699951171875,Financial Services,,,13.57,41.8,2.81,20233.28,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CROMPTON.NS,2026-02-16,268.5199890136719,Consumer Cyclical,,,18.01,37.45,4.83,17550.41,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CUB.NS,2026-02-16,280.04998779296875,Financial Services,48.3,6.32,12.02,16.62,0.0,20809.04,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CUMMINSIND.NS,2026-02-16,4457.7001953125,Industrials,,,22.99,55.2,0.31,123567.45,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CYIENT.NS,2026-02-16,996.4000244140625,Industrials,,,14.81,20.35,7.22,11001.71,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DALBHARAT.NS,2026-02-16,2129.300048828125,Basic Materials,29.8,7.05,5.17,33.72,0.4,39973.09,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1725.8593000000008,False,59.53,False,18.36,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DBREALTY.NS,2026-02-16,123.12000274658203,Real Estate,,,5.23,63.79,0.25,6678.11,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,5211.684499999999,False,39.28,False,600.0,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DCMSHRIRAM.NS,2026-02-16,1124.199951171875,Industrials,,,12.4,26.48,0.3,17430.79,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DEEPAKFERT.NS,2026-02-16,1029.4000244140625,Basic Materials,33.7,8.77,16.12,14.86,0.62,13008.05,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1725.8593000000008,False,59.53,False,18.36,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DELHIVERY.NS,2026-02-16,420.6499938964844,Industrials,,,-7.24,208.24,0.17,31591.88,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DEVYANI.NS,2026-02-16,130.4600067138672,Consumer Cyclical,,,13.85,0.0,1.71,16084.93,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DLF.NS,2026-02-16,639.75,Real Estate,39.3,11.65,6.68,35.7,4.13,158428.04,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,5211.684499999999,False,39.28,False,600.0,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DMART.NS,2026-02-16,3889.39990234375,Consumer Defensive,35.1,24.24,12.98,88.84,7.03,253096.1,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,134.99575,False,95.34,False,43.93,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
DOMS.NS,2026-02-16,2380.800048828125,Industrials,57.2,40.9,18.3,65.35,0.14,14451.71,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ECLERX.NS,2026-02-16,3594.89990234375,Technology,,,25.34,25.81,0.15,16656.01,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,2519.7525000000046,False,50312.7,False,139.45,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
EICHERMOT.NS,2026-02-16,8051.5,Consumer Cyclical,,,19.28,41.25,2.02,220850.37,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
EIDPARRY.NS,2026-02-16,892.5499877929688,Basic Materials,,,14.1,13.37,0.18,15886.77,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1725.8593000000008,False,59.53,False,18.36,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
EIHOTEL.NS,2026-02-16,330.0,Consumer Cyclical,,,9.59,32.04,5.18,20637.02,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ELECON.NS,2026-02-16,436.0,Industrials,52.5,22.58,18.72,20.33,0.11,9783.84,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ELGIEQUIP.NS,2026-02-16,515.9000244140625,Industrials,,,20.62,40.34,0.26,16291.68,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
EMCURE.NS,2026-02-16,1476.0999755859375,Healthcare,,,21.7,32.19,0.34,27982.8,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ENDURANCE.NS,2026-02-16,2532.10009765625,Consumer Cyclical,,,12.73,38.76,0.2,35617.24,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ENGINERSIN.NS,2026-02-16,208.75,Industrials,,,16.75,21.84,0.73,11741.96,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ENRIN.NS,2026-02-16,2833.300048828125,Utilities,40.3,26.0,21.88,91.6,3.37,100992.21,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,142.37805,False,104.36,False,38.36300000000002,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ESCORTS.NS,2026-02-16,3561.60009765625,Industrials,,,10.28,29.73,0.87,39186.5,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ETERNAL.NS,2026-02-16,289.29998779296875,Consumer Cyclical,,,-2.21,1257.83,0.11,263614.37,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,True,157.5087000000005,False,285.18,False,22,True,EXTREME_PE_SECTOR_P995,STALE_AS_OF_DATE,EXTREME_PE_SECTOR_P995|STALE_AS_OF_DATE,1,1,2,True,True,True,DROP
EXIDEIND.NS,2026-02-16,338.3999938964844,Consumer Cyclical,,,15.29,34.78,0.11,28771.94,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
FINCABLES.NS,2026-02-16,811.1500244140625,Industrials,52.4,11.98,13.19,18.22,0.38,12405.68,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
FINPIPE.NS,2026-02-16,190.22999572753906,Industrials,,,13.35,23.43,0.36,11762.19,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
FIRSTCRY.NS,2026-02-16,249.39999389648438,Consumer Cyclical,,,-7.04,0.0,0.31,12099.94,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
FIVESTAR.NS,2026-02-16,440.0,Financial Services,57.1,29.94,14.81,11.7,1.23,12965.33,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
FORCEMOT.NS,2026-02-16,24590.0,Consumer Cyclical,,,11.38,23.71,0.0,32400.43,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
FORTIS.NS,2026-02-16,909.75,Healthcare,33.5,11.06,8.4,71.41,0.33,68682.32,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
FSL.NS,2026-02-16,250.35000610351562,Technology,,,15.35,28.07,0.54,17304.06,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,2519.7525000000046,False,50312.7,False,139.45,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GAIL.NS,2026-02-16,163.05999755859375,Utilities,60.5,15.23,13.82,12.5,0.25,107213.25,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,142.37805,False,104.36,False,38.36300000000002,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GESHIP.NS,2026-02-16,1330.300048828125,Industrials,56.3,15.04,17.6,8.41,8.24,18992.32,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GICRE.NS,2026-02-16,386.95001220703125,Financial Services,62.5,-0.51,11.52,7.05,0.0,67886.51,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GILLETTE.NS,2026-02-16,8493.5,Consumer Defensive,48.4,9.43,37.82,51.99,0.0,27676.25,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,134.99575,False,95.34,False,43.93,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GLAND.NS,2026-02-16,1785.4000244140625,Healthcare,24.8,8.4,10.81,34.69,3.16,29415.61,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GLAXO.NS,2026-02-16,2631.800048828125,Healthcare,,,44.86,43.72,2.09,44584.28,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GLENMARK.NS,2026-02-16,1995.0,Healthcare,28.1,2.59,1.55,52.85,0.13,56318.42,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1100.9784999999997,False,334.23,False,51.66,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GMDCLTD.NS,2026-02-16,565.75,Energy,,,12.64,18.18,4.14,17993.86,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,170.1304,False,241.52,False,76.96,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GMRAIRPORT.NS,2026-02-16,99.3499984741211,Industrials,,,0.0,0.0,0.0,104903.42,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GODFRYPHLP.NS,2026-02-16,2020.800048828125,Consumer Defensive,,,18.93,24.27,3.0,31520.79,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,134.99575,False,95.34,False,43.93,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GODIGIT.NS,2026-02-16,332.5,Financial Services,48.1,35.9,1.8,60.24,7.44,30732.55,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,435.26070000000004,False,54.42,False,855.65,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GODREJAGRO.NS,2026-02-16,636.4000244140625,Consumer Defensive,,,15.75,27.92,1.11,12250.53,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,134.99575,False,95.34,False,43.93,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GODREJIND.NS,2026-02-16,968.5999755859375,Industrials,,,7.95,33.31,2.13,32622.92,0.0,2026-02-16 10:22:45,2026-02-16 04:52:45,False,1133.970849999963,False,624.8587999999795,False,93.79,False,22,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
